업체코드,ID(작성자),리뷰 내용,작성일,평가 카테고리
2050064407,형지니32,항상느끼지만재료가너무신선하고맛이좋네요.하나하나모두조화롭고대박입니다.,2026년 6월 7일 일요일,음식이 맛있어요_재료가 신선해요_인테리어가 멋져요_매장이 청결해요_
2050064407,진경당말디니,가게분위기가깔끔하고음식플레이팅도정갈하게나와서주말아침에편하게들러식사하기좋은곳입니다.,2026년 6월 7일 일요일,양이 많아요_인테리어가 멋져요_친절해요_
2050064407,슬아사랑행,전주에이런곳이있다니너무맛있게잘먹었습니다캐치테이블로예약하는걸몰라서조금기다렸지만기다림이아쉽지않을만큼맛있었습니다전주여행강추합니다,2026년 6월 7일 일요일,음식이 맛있어요_재료가 신선해요_특별한 메뉴가 있어요_인테리어가 멋져요_친절해요_
2050064407,hui****,건강하게맛있어요!,2026년 6월 7일 일요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_인테리어가 멋져요_
2050064407,jul****,먹기전사진이없을정도로나오자마자맛있어보여서바로먹었어요ㅠ다긁어먹을정도로역시나맛있어요!,2026년 6월 7일 일요일,재료가 신선해요_음식이 맛있어요_건강한 맛이에요_고기 질이 좋아요_
2050064407,동네엄마12,가족이랑같이왔어요!항상신선하고맛있어요다음에도오고싶네요!,2026년 6월 7일 일요일,음식이 맛있어요_재료가 신선해요_인테리어가 멋져요_친절해요_특별한 날 가기 좋아요_
2050064407,hehehijf,다양하게나와서너무좋았어요!너무맛있어요,2026년 6월 7일 일요일,음식이 맛있어요_재료가 신선해요_인테리어가 멋져요_친절해요_매장이 청결해요_
2050064407,미동나사,이렇게건강한맛의가게가있다니새삼놀랍네요.그리고플레이팅도너무예쁘고맛도좋아요.건강맛둘다잡고싶으시면꼭한번방뭄해도좋을듯,2026년 6월 7일 일요일,음식이 맛있어요_재료가 신선해요_특별한 메뉴가 있어요_매장이 청결해요_친절해요_
2050064407,qwerty3893,음식이엄청맛있습니다하나하나기분이좋아지는맛입니다,2026년 6월 7일 일요일,음식이 맛있어요_재료가 신선해요_
2050064407,lum****,리뷰가많은이유가있었네요!!샐러드가이렇게맛있을수있다니ㅠㅠ너무감동했어요!재료하나하나밸런스와간좋았구요.세심하게신경쓰신게느껴졌습니다!저는칠리새우플래터랑두부아보카도샐러드먹었는데너무만족했어요!양도푸짐해서든든하고배부르게잘먹었습니다.다른메뉴도다맛있을것같아서자주올것같아요><만족스런식사넘감사했습니당!,2026년 6월 7일 일요일,음식이 맛있어요_재료가 신선해요_가성비가 좋아요_건강한 맛이에요_
2050064407,봄비2614,부부끼리와서너무맛있게먹고부모님모시고왔어요~건강하게맛있는음식잘먹고갑니다~~:),2026년 6월 6일 토요일,음식이 맛있어요_재료가 신선해요_특별한 메뉴가 있어요_인테리어가 멋져요_
2050064407,모모모06,주문한메뉴전부맛있어요!추천추천!!,2026년 6월 6일 토요일,음식이 맛있어요_재료가 신선해요_양이 많아요_
2050064407,rabib,예약후대기시간이좀있었지만서비스음료도챙겨주시고음식도빨리나오고넘신선하고맛있었어요!오늘이두번째방문인데또오고싶을것같아요☺️,2026년 6월 6일 토요일,음식이 맛있어요_재료가 신선해요_인테리어가 멋져요_친절해요_매장이 청결해요_
2050064407,song3178,음식이신선하고엄청맛있네요!!!분위기도좋습니다!!😎,2026년 6월 6일 토요일,음식이 맛있어요_재료가 신선해요_특별한 메뉴가 있어요_인테리어가 멋져요_
2050064407,shi****,조합해서다양하게먹을수있어서좋았습니다!다른나라로여행온느낌도살짝들었네요.식전레몬즙+올리브오일한샷으로기분이Up되구요포크텐더플래터-버터갈릭커리플라워-그릭스윗펌킨구이-바질머쉬룸크림스프칠리쉬림프플래터-피넛연근구이-그릭스윗펌킨구이-렌틸콩커리이렇게2개메뉴먹었습니다!재방문의사있어요~,2026년 6월 6일 토요일,음식이 맛있어요_재료가 신선해요_메뉴 구성이 알차요_인테리어가 멋져요_
2050064407,dks****,건강하고맛있고배부르고고급지고다하네요.ㅎㅎ두번째방문인데옛날입맛남편도맛있게잘먹어요!,2026년 6월 6일 토요일,음식이 맛있어요_재료가 신선해요_특별한 메뉴가 있어요_인테리어가 멋져요_
2050064407,tjs****,건강한밥을먹었어요착즙음료와커피맛도좋아요가격은..,2026년 6월 6일 토요일,음식이 맛있어요_재료가 신선해요_
2050064407,화7744,건강한밥을먹었어요착즙음료와커피맛도좋아요가격은..,2026년 6월 6일 토요일,음식이 맛있어요_재료가 신선해요_친절해요_화장실이 깨끗해요_매장이 청결해요_
2050064407,숩인74,플래터에나오는식전주(올리브유+레몬즙)가매우좋았습니다.구성도알차고재료하나하나가식감이살아있어서다른브런치가게보다특별한점이이부분이라고생각해요!샌드위치도먹었는데빵이단백바삭해서커피가저절로땡기는맛이었습니다…!재방문의사완전잇습니다ㅎㅎ직원분들도다짱친절해요~,2026년 6월 6일 토요일,재료가 신선해요_음식이 맛있어요_특별한 메뉴가 있어요_친절해요_
2050064407,sol****,너무너무먹고싶어서재방문했어요~오늘도너무맛있게먹었는데지난방문때보다더맛있어진거같아요^^플레터도구성이좋지만샐러드도진짜좋아요^^,2026년 6월 6일 토요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_인테리어가 멋져요_
2050064407,웃고살쟈,전주브런치맛집이예요후무스가특히맛있어요!강추합니다,2026년 6월 6일 토요일,음식이 맛있어요_
2050064407,se****,두번째방문!!너무맛있어서타지에서온친구들이랑다시방문했어요!!양많고신선하고맛있어요!!,2026년 6월 5일 금요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_인테리어가 멋져요_
2050064407,코리1893,음식이신선하고맛있어요!!!,2026년 6월 5일 금요일,음식이 맛있어요_재료가 신선해요_인테리어가 멋져요_친절해요_
2050064407,juno0913,신선하고맛있음🥦👍,2026년 6월 5일 금요일,음식이 맛있어요_재료가 신선해요_음료가 맛있어요_인테리어가 멋져요_매장이 넓어요_
2050064407,Eddie81,올리브오일을이렇게먹을줄몰랐는데너무맛있네요!!재료들이모두신선하고ㅎㅎ다음에또무조건방문할거같아요,2026년 6월 5일 금요일,음식이 맛있어요_재료가 신선해요_인테리어가 멋져요_
2050064407,kamiem,지인추천으로첫방문이후가족데리고방문했는데가족모두가맛있다고또오고싶다고하더라고요!매번맛있게먹고갑니당😋,2026년 6월 5일 금요일,음식이 맛있어요_현지 맛에 가까워요_특별한 메뉴가 있어요_인테리어가 멋져요_친절해요_
2050064407,ini****,지중해식샐러드맛집이라고왔는데...역시맛있네요^^다음에또방문할의사가있어요.,2026년 6월 5일 금요일,음식이 맛있어요_재료가 신선해요_특별한 메뉴가 있어요_매장이 청결해요_친절해요_
2050064407,에너지로드,건강하고맛있는지중해식브런치를먹을수있는올리빈정말맛있어요~!!!^^,2026년 6월 5일 금요일,음식이 맛있어요_재료가 신선해요_인테리어가 멋져요_친절해요_매장이 청결해요_
2050064407,여우고개,친목모임으로방문하게되었어요.너무맛있고다이어트할때모임이있을때는이곳에서먹으면좋을것같아요,2026년 6월 4일 목요일,음식이 맛있어요_재료가 신선해요_양이 많아요_인테리어가 멋져요_매장이 넓어요_
2050064407,2쏘0,건강식먹고싶을때한번씩들르는데역시넘신선하고맛있습니다분위기도좋고샐러드가푸짐해서늘만족스러워요!식전레몬즙넘상큼해요!,2026년 6월 4일 목요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_인테리어가 멋져요_
2050064407,kwa****,완전맛있어서또올거같아요,2026년 6월 4일 목요일,음식이 맛있어요_재료가 신선해요_
2040733389,조태원44,처음왔는데너무좋네요무조건재방문할거같아요!,2026년 6월 14일 일요일,음식이 맛있어요_고기 질이 좋아요_특별한 메뉴가 있어요_가성비가 좋아요_인테리어가 멋져요_
2040733389,moo****,고기도다양하고냄새도안나요~,2026년 6월 13일 토요일,음식이 맛있어요_고기 질이 좋아요_특별한 메뉴가 있어요_아늑해요_
2040733389,빼빼로28,우설진짜맛있어요!웨이팅은있지만기다릴맛납니다~,2026년 6월 13일 토요일,음식이 맛있어요_고기 질이 좋아요_매장이 넓어요_친절해요_
2040733389,줌마208,큰아이추천으로처음방문했는데이런고기도맛나고좋은데요일본여행때생각나고가족끼리너무맛있게먹었어요^^아들휴가나오면다시방문할께요^^,2026년 6월 13일 토요일,음식이 맛있어요_고기 질이 좋아요_양이 많아요_
2040733389,csh****,사이드도무한리필이라좋아요!,2026년 6월 12일 금요일,음식이 맛있어요_고기 질이 좋아요_양이 많아요_특별한 메뉴가 있어요_인테리어가 멋져요_
2040733389,ghk****,가성비도좋고고기도맛있고다양한종류를먹을수있어서좋았어요역시맛집이라손님들이많더라구요직원분들도짱친절해서맛있게먹었습니다,2026년 6월 12일 금요일,음식이 맛있어요_고기 질이 좋아요_양이 많아요_특별한 메뉴가 있어요_
2040733389,cog****,n번째이용하고있어요!!고기질진짜좋고직원분들도친절하시고무엇보다맛있어서자주애용합니다!!흥하세용❤️,2026년 6월 12일 금요일,고기 질이 좋아요_음식이 맛있어요_양이 많아요_메뉴 구성이 알차요_코스요_리가 알차요_
2040733389,푸야52,가성비있게맛있는고기먹었습니다,2026년 6월 11일 목요일,음식이 맛있어요_고기 질이 좋아요_양이 많아요_특별한 메뉴가 있어요_
2040733389,sam****,음식이너무맛있고다음에또오고싶어요!,2026년 6월 9일 화요일,음식이 맛있어요_
2040733389,은아368,오랜만에만난동네친구가가자고해서오게됐는데내부도굉장히깔끔하고시원해서좋았습니다!무한리필B코스로이용했고고기랑사이드다괜찮아서맛있게먹었네요😋,2026년 6월 9일 화요일,음식이 맛있어요_고기 질이 좋아요_매장이 청결해요_혼밥하기 좋아요_인테리어가 멋져요_
2040733389,리쏘184,오랜만에만난동네친구가가자고해서오게됐는데내부도굉장히깔끔하고시원해서좋았습니다!무한리필B코스로이용했고고기랑사이드다괜찮아서맛있게먹었네요😋,2026년 6월 9일 화요일,음식이 맛있어요_고기 질이 좋아요_특별한 메뉴가 있어요_
2040733389,터덩,시간을꼭내서라도오는맛집이에요🥹,2026년 6월 8일 월요일,음식이 맛있어요_고기 질이 좋아요_양이 많아요_특별한 메뉴가 있어요_인테리어가 멋져요_
2040733389,EAT or DIE,가성비좋고맛있게먹을수있습니다,2026년 6월 8일 월요일,음식이 맛있어요_양이 많아요_가성비가 좋아요_
2040733389,윤승90,고기질도좋고간도적당해서좋았어오만족합니다,2026년 6월 8일 월요일,음식이 맛있어요_고기 질이 좋아요_양이 많아요_
2040733389,fir****,소문으로만듣다가처음와봤는데고기넘맛있고종류다양해서골라먹는재미가있었어요.C코스에고급부위가많아서추천!!,2026년 6월 8일 월요일,특별한 메뉴가 있어요_인테리어가 멋져요_주차하기 편해요_
2040733389,joy****,잡내하나도없고품질도너무좋아요계속추가해서알바생분들바쁘셨을텐데너무친절하게해주셨어요자주방문할것같습니다하이볼도너무맛있었어요호르몬치치전주👍🏻,2026년 6월 7일 일요일,고기 질이 좋아요_음식이 맛있어요_잡내가 적어요_가성비가 좋아요_차분한 분위기예요_
2040733389,해피2025,여러가지메뉴먹는재미가있어요사이드들도맛있어서좋았어요!!,2026년 6월 7일 일요일,음식이 맛있어요_고기 질이 좋아요_양이 많아요_인테리어가 멋져요_매장이 넓어요_
2040733389,muscleoh,역시믿고먹는호르몬치치!!,2026년 6월 7일 일요일,음식이 맛있어요_고기 질이 좋아요_가성비가 좋아요_잡내가 적어요_반찬이 잘 나와요_
2040733389,rou****,호르몬치치구성도알차고양도넉넉해서만족스러웠어요!다양한부위를골고루맛볼수있었고잡내없이고소한맛이좋았습니다.재방문의사있습니다👍👍,2026년 6월 7일 일요일,음식이 맛있어요_특별한 메뉴가 있어요_가성비가 좋아요_메뉴 구성이 알차요_컨셉이 독특해요_
2040733389,예진이9194,매장도넓고고기질도너무좋아서재방문!!!또올게요,2026년 6월 7일 일요일,음식이 맛있어요_고기 질이 좋아요_특별한 메뉴가 있어요_인테리어가 멋져요_매장이 넓어요_
2040733389,eun****,고기도다양하고색다른데이트하기넘좋았어용!!맛있게잘먹었습니당💗,2026년 6월 5일 금요일,음식이 맛있어요_고기 질이 좋아요_특별한 메뉴가 있어요_인테리어가 멋져요_매장이 넓어요_
2040733389,0Bokbunja Luv0,처음와보는데맛있었으먄좋겠어요,2026년 6월 2일 화요일,음식이 맛있어요_친절해요_컨셉이 독특해요_
2040733389,chd****,분위기너무좋아요~!!데이트하기에도좋고종류가다양해서또올거같아용~!!,2026년 6월 2일 화요일,음식이 맛있어요_고기 질이 좋아요_양이 많아요_친절해요_인테리어가 멋져요_
2040733389,메로롱98,와보고싶었는데진짜괜찮습니다!사이드무한리필인것도완전좋아요!고기좋고환기도추울정도로너무잘돼있어요.맛있게먹었습니다~,2026년 5월 31일 일요일,음식이 맛있어요_고기 질이 좋아요_양이 많아요_가성비가 좋아요_환기가 잘 돼요_
2040733389,ywq****,맛있어요,2026년 5월 31일 일요일,음식이 맛있어요_고기 질이 좋아요_양이 많아요_인테리어가 멋져요_매장이 넓어요_
2040733389,김건호4363,매장분위기도깔끔하고직원분들도친절해서기분좋게먹었어요.무한리필이라서많이먹을수있어서너무좋아요.다음에근처오면또방문하고싶은곳이에요!,2026년 5월 31일 일요일,음식이 맛있어요_고기 질이 좋아요_양이 많아요_가성비가 좋아요_특별한 메뉴가 있어요_
2040733389,DS5328,오늘도너무너무맛있게이용했어요!!,2026년 5월 31일 일요일,음식이 맛있어요_고기 질이 좋아요_특별한 메뉴가 있어요_
2040733389,lucky MR,고기가영롱그자체~😋😋,2026년 5월 31일 일요일,음식이 맛있어요_양이 많아요_
2040733389,rla****,올때마다많은메뉴에감탄합니다ㅎㅎ당연히맛도있어여,2026년 5월 31일 일요일,음식이 맛있어요_메뉴 구성이 알차요_친절해요_음식이 빨리 나와요_
2040733389,52036,인스타에많이올라오길래와봤는데생각보다더맛있네요!주말저녁이라대기는있었지만캐치테이블로가능했고오래걸리진않았어요~여러가지먹을수있어서좋네요~다음에또와야겠어요,2026년 5월 31일 일요일,음식이 맛있어요_고기 질이 좋아요_친절해요_
2040733389,USJ83,맛있고또올래요,2026년 5월 31일 일요일,음식이 맛있어요_고기 질이 좋아요_양이 많아요_
2040733389,Ghiopa,고기도너무맛있고사이드도무한리필이라서배부르게많이먹을수있어서좋아요👍🏻,2026년 5월 31일 일요일,음식이 맛있어요_양이 많아요_특별한 메뉴가 있어요_가성비가 좋아요_
2040733389,지나갑니둥,올만에호로몬치치왔는데역시어존맛탱이에요!아키니꾸👍완전럭키비키로웨이팅없이들어왔고여전히맛있고진짜쪽파김치꼭드세요👍,2026년 5월 31일 일요일,음식이 맛있어요_특별한 메뉴가 있어요_가성비가 좋아요_
2040733389,김유리33,지나가다가인테리어가귀여워보여서왔어요!🥰그런데심지어야키니쿠무한리필이라니너무좋잖아요~~다양한사이드까지다무한리필이라이것저것다먹어볼수있어서너무만족!💗국물류를제외하곤한번에주는양이딱한사람당한입정도여서부담없어서너무좋았습니당그리고생각보다고기질도너무괜찮더라구요?!이가격에이런고기에사이드까지!!👍👍👍다음에또와서c세트먹어봐야겠어요~야~호~😘,2026년 5월 31일 일요일,음식이 맛있어요_특별한 메뉴가 있어요_가성비가 좋아요_인테리어가 멋져요_친절해요_
2040733389,얼음420,처음방문했는데진짜강추드려요👍🏻◝✩일단무한리필코스인데고기도신선하고사이드메뉴도다양한데다매장도시원하고직원분들도친절하시고음식도넘맛있고잘나와요!C코스하셔서우설까지즐기시길추천드립니다우설짱맛있어요ㅎㅎㅎㅎ!!,2026년 5월 31일 일요일,음식이 맛있어요_고기 질이 좋아요_특별한 메뉴가 있어요_가성비가 좋아요_양이 많아요_
2040733389,재혁이랑,평소궁금했던호르몬치치방문했는데요!당일날술만취상태라이제야리뷰적어요🤣😂무한리필이라큰기대없이갔는데생각보다고기퀄리티가정말좋았어요특히고기가신선하고잡내가전혀없어서만족스러웠습니다직원분들이필요한것이있으면친절하게응대해주셔서식사내내기분좋게이용했어요무한리필인데도고기제공속도가빠르고사이드메뉴도깔끔하게잘나와서다양한맛을즐길수있었습니다매장분위기도일본현지야끼니쿠집느낌이나서친구가족연인과방문하기좋은곳같아요가격대비만족도가매우높았고배부르게먹고나와도아깝다는생각이전혀들지않았습니다전주에서야끼니쿠무한리필을찾는다면호르몬치치를추천하고싶습니다다음에도재방문의사100%입니다!😊🍖🔥,2026년 5월 31일 일요일,음식이 맛있어요_고기 질이 좋아요_특별한 메뉴가 있어요_컨셉이 독특해요_친절해요_
2040733389,dlrkwj23,맛있고다양한사이드를무한으로먹을수있어서좋아요!!,2026년 5월 30일 토요일,음식이 맛있어요_고기 질이 좋아요_양이 많아요_특별한 메뉴가 있어요_인테리어가 멋져요_
2040733389,sev****,너무맛있어요여러종류의고기를한곳에서먹을수있는게너무좋고무한리필집인데고기퀄도좋습니다추천!,2026년 5월 30일 토요일,음식이 맛있어요_고기 질이 좋아요_양이 많아요_
2040733389,오늘도밥심,신기해요~~,2026년 5월 30일 토요일,특별한 메뉴가 있어요_
2040733389,ent****,신기해요~~,2026년 5월 29일 금요일,음식이 맛있어요_양이 많아요_
1658039837,킁킁25,맛있고친절했어요.,2026년 6월 15일 월요일,음식이 맛있어요_재료가 신선해요_양이 많아요_매장이 넓어요_혼밥하기 좋아요_
1658039837,guo****,생선구이가정말담백하고바삭하게구워져맛있었습니다.반찬도다양하고정갈하게나와한끼식사로만족도가높았습니다.국물까지깔끔해서든든하게잘먹었습니다.👍🐟🍚,2026년 6월 15일 월요일,인테리어가 멋져요_매장이 넓어요_혼밥하기 좋아요_음식이 맛있어요_양이 많아요_
1658039837,가나다라5113,집가까운곳에있으면자주올거같아요.가성비괜찮은한정식집분위기인데셀프반찬코너가있어서진짜배부르게먹고갈수있습니다!,2026년 6월 14일 일요일,음식이 맛있어요_양이 많아요_반찬이 잘 나와요_
1658039837,hku****,반찬도다양하고맛잇게먹엇습니다,2026년 6월 14일 일요일,재료가 신선해요_음식이 맛있어요_양이 많아요_특별한 메뉴가 있어요_
1658039837,카폭64,종종오는데올때마다만족합니다,2026년 6월 14일 일요일,음식이 맛있어요_재료가 신선해요_특별한 메뉴가 있어요_메뉴 구성이 알차요_
1658039837,수돌51,이가격에어디서이렇게못먹죠요즘ㅎㅎ고등어간도안세고맛있어요ㅎㅎ,2026년 6월 14일 일요일,음식이 맛있어요_양이 많아요_
1658039837,또또긴,운동가기전고등어로단백질보충!!항상맛있어요😋👍🏻👍🏻,2026년 6월 14일 일요일,음식이 맛있어요_가성비가 좋아요_반찬이 잘 나와요_혼밥하기 좋아요_친절해요_
1658039837,원영이33,생선도맛있지만역시이곳은반찬이진짜맛있지,2026년 6월 14일 일요일,음식이 맛있어요_인테리어가 멋져요_매장이 넓어요_친절해요_매장이 청결해요_
1658039837,햅삐현,항상올때마다맛있는달빛에구운고등어!이번에또왔는데맛있네용계란말이랑김치전은무제한이라넘조아욘또올게요~,2026년 6월 14일 일요일,음식이 맛있어요_양이 많아요_매장이 넓어요_
1658039837,듣보,맛있어요전주에서제일깔끔한생선집이에요,2026년 6월 14일 일요일,음식이 맛있어요_재료가 신선해요_인테리어가 멋져요_매장이 넓어요_매장이 청결해요_
1658039837,mij****,맛있어요~,2026년 6월 14일 일요일,음식이 맛있어요_양이 많아요_매장이 넓어요_
1658039837,des****,생선제육다맛있네요~밑반찬도정갈하고무한리필이라너무.좋아용,2026년 6월 13일 토요일,음식이 맛있어요_재료가 신선해요_양이 많아요_
1658039837,초코야까꿍,26개월아기랑토요일점심먹으러왔어요~^^맛있게잘먹었어요~^^,2026년 6월 13일 토요일,음식이 맛있어요_가성비가 좋아요_
1658039837,cye****,언제와도참맛있고푸짐해요~,2026년 6월 13일 토요일,음식이 맛있어요_재료가 신선해요_친절해요_
1658039837,찌닝1207,가족들과식사하기너무좋아요~~^^애들이좋아하는메뉴도있어서대가족식사도가능할것같아요!!추천드려요,2026년 6월 13일 토요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_
1658039837,단호박3354,반찬도다양하고생선도맛이좋습니다!!,2026년 6월 13일 토요일,음식이 맛있어요_양이 많아요_매장이 넓어요_
1658039837,sal****,아이랑오기에는최고인거같아요!반찬도다양하고맛있어요~,2026년 6월 13일 토요일,음식이 맛있어요_가성비가 좋아요_메뉴 구성이 알차요_매장이 넓어요_아이와 가기 좋아요_
1658039837,원이2391,오랜만에왔어요맛있게잘먹었어요좋앙요,2026년 6월 13일 토요일,음식이 맛있어요_양이 많아요_매장이 넓어요_친절해요_
1658039837,nao****,역시푸짐한한식집!언제나방문해도좋아요!,2026년 6월 13일 토요일,음식이 맛있어요_재료가 신선해요_인테리어가 멋져요_매장이 넓어요_매장이 청결해요_
1658039837,kwr****,음식너무맛있고매장도깔끔하고쾌적해서좋습니다!!,2026년 6월 13일 토요일,음식이 맛있어요_재료가 신선해요_매장이 넓어요_인테리어가 멋져요_친절해요_
1658039837,Dll,다양해서좋아요,2026년 6월 13일 토요일,음식이 맛있어요_재료가 신선해요_양이 많아요_
1658039837,zxd****,추천으로와봤는데너무맛있게잘먹었어요,2026년 6월 12일 금요일,음식이 맛있어요_재료가 신선해요_양이 많아요_
1658039837,혜ro인,맛이괜찮아요,2026년 6월 12일 금요일,매장이 넓어요_매장이 청결해요_주차하기 편해요_
1658039837,has****,화덕에서굽는생선구이라너무맛있어요셀프바도있어서반찬종류도많아서좋습니다,2026년 6월 12일 금요일,음식이 맛있어요_양이 많아요_가성비가 좋아요_매장이 넓어요_친절해요_
1658039837,tkfk****,자주와요항상맛잇고반찬짱마싯서요!!,2026년 6월 12일 금요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_
1658039837,밍지91,밑반찬이너무맛있어요매장도청결하고너무좋아요또올게요!!!생선도너무맛있어요,2026년 6월 12일 금요일,음식이 맛있어요_재료가 신선해요_매장이 넓어요_매장이 청결해요_주차하기 편해요_
1658039837,dam****,맛있어요엄청,2026년 6월 12일 금요일,음식이 맛있어요_인테리어가 멋져요_
1658039837,sgsoul,오자마자다먹어버려서ㅜ뼈밖에안남았지만여기진짜맛집이야요~~~~,2026년 6월 12일 금요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_가성비가 좋아요_
1658039837,소디46,반찬도맛있고밥도맛있고고등어도맛있어요~~~메뉴고민될땐달빛에구운고등어가정답!,2026년 6월 12일 금요일,음식이 맛있어요_매장이 넓어요_주차하기 편해요_
1658039837,나우린아맘,몇일만에재방문해요여전히깔끔하고친절해요!,2026년 6월 11일 목요일,음식이 맛있어요_재료가 신선해요_매장이 넓어요_친절해요_매장이 청결해요_
1658039837,lprp****,오랜만에생선구이가먹고싶어서방문했어요!매장도넓고옆에주차공간도이용하기편리했어요.식사도빠르게나왔고직원분들도친절했어요.생선구이도맛있게먹었답니다.추천추천!!,2026년 6월 11일 목요일,음식이 맛있어요_가성비가 좋아요_매장이 넓어요_혼밥하기 좋아요_친절해요_
1658039837,포로리너부리,효자점이특히맛있어요!!,2026년 6월 11일 목요일,양이 많아요_특별한 메뉴가 있어요_메뉴 구성이 알차요_음식이 맛있어요_
1658039837,ydn****,반찬부터너무좋아요점심메뉴가좀달라지고가격이조금올랐어요,2026년 6월 11일 목요일,재료가 신선해요_양이 많아요_매장이 넓어요_매장이 청결해요_
1658039837,정사장 부부 맛집투어,전체적으로고등어구이가가장맛있었고제육파인저에겐선택지가있는것도좋았습니다.점심2인특선구성좋고셀프바도잘되어서더더욱좋았습니다.오랜만에외식2공기인듯가족외식이든점심한끼든두루두루추천!,2026년 6월 9일 화요일,음식이 맛있어요_양이 많아요_특별한 메뉴가 있어요_가성비가 좋아요_매장이 넓어요_
1658039837,hyo****,맛나게잘먹었어요,2026년 6월 9일 화요일,음식이 맛있어요_재료가 신선해요_양이 많아요_인테리어가 멋져요_매장이 넓어요_
1658039837,Mingsam,셀프바도있어서편하게다양한반찬골라먹을수있어서좋아요!생선도비린내안나고맛있어요!!,2026년 6월 8일 월요일,음식이 맛있어요_양이 많아요_반찬이 잘 나와요_단체모임 하기 좋아요_
1658039837,kik****,음식도맛있고가격도저렴합니다ㅎㅎ대기가있었지만기다릴만한맛집이에요,2026년 6월 7일 일요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_인테리어가 멋져요_
1658039837,잎새열매,종종방문하던동네가게였는데오늘최악의경험을했습니다.처음방문하는부모님모시고갔는데특정여자직원분의불친절함때문에식사내내불편했습니다.셀프바에서손님이집으려는집게를먼저채가고포장문의를하니퉁명스럽게쏘아붙이고계산할때빌지까지팍채가는데대놓고화풀이당하는기분이었습니다.심지어그릇위생상태도불량해서말라붙은밥풀과고춧가루가그대로있었습니다.손님이본인기분맞춰가며계산해야하는곳인가요?서비스와위생모두기본이안되어있어다신방문하고싶지않습니다.개선이필요해보입니다.,2026년 6월 7일 일요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_인테리어가 멋져요_
1658039837,천재3692,샐러드바가너무잘되어있고음식도맛있어서아이들과오기좋습니다.,2026년 6월 7일 일요일,반찬이 잘 나와요_음식이 맛있어요_인테리어가 멋져요_아이와 가기 좋아요_샐러드바가 잘 되어있어요_
1658039837,hye****,맛있게먹었습니다!!,2026년 6월 7일 일요일,음식이 맛있어요_재료가 신선해요_양이 많아요_혼밥하기 좋아요_매장이 넓어요_
1658039837,먹갠,올때마다항상맛있고배부르게먹고가네요계란말이햄구이김치전잡채이런메인반찬들을먹을만큼눈치안보고리필할수있어서너무좋아요다른곳은돈받고파는곳인데가성비도좋지만메인반찬인삼치고등어무조림도너무맛있습니다또올게요,2026년 6월 7일 일요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_매장이 넓어요_
1658039837,kjh****,기본반찬이너무좋아서셍선구이생각날때오게되는거같아요~!맛은당연히굿👍🏻,2026년 6월 7일 일요일,음식이 맛있어요_재료가 신선해요_양이 많아요_가성비가 좋아요_반찬이 잘 나와요_
1658039837,모아나52,미역국부터너무나맛있어요!!!!!아기랑오기너무좋아요!!,2026년 6월 7일 일요일,음식이 맛있어요_가성비가 좋아요_반찬이 잘 나와요_매장이 넓어요_친절해요_
1658039837,jo****,맛있고친절해서자주옵니다👍,2026년 6월 7일 일요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_
1658039837,qkr****,처음오는데점심시간쾌적하고너무맛있게잘먹구갑니당!!!리뷰이벤트꼭하세요너무혜자다혜잫ㅎㅎ,2026년 6월 5일 금요일,음식이 맛있어요_재료가 신선해요_양이 많아요_매장이 넓어요_혼밥하기 좋아요_
1658039837,키친코리아,대박맛집^^!!,2026년 6월 5일 금요일,음식이 맛있어요_재료가 신선해요_인테리어가 멋져요_매장이 넓어요_친절해요_
1658039837,yhysh,항상맛있게배부르게먹고가는곳이예요,2026년 6월 5일 금요일,음식이 맛있어요_재료가 신선해요_인테리어가 멋져요_매장이 넓어요_혼밥하기 좋아요_
1658039837,지아니502,양이진짜많고밑반찬으로이용할수있는음식이다양해서조아용,2026년 6월 5일 금요일,음식이 맛있어요_재료가 신선해요_양이 많아요_매장이 넓어요_혼밥하기 좋아요_
1658039837,lim****,반찬도셀프로넉넉하게더먹을수있고생선도크고겉박속촉이였어요.마무리로따뜻한누룽지까지👍🏻,2026년 6월 5일 금요일,음식이 맛있어요_양이 많아요_매장이 넓어요_친절해요_매장이 청결해요_
1658039837,꼬마마녀9621,생선과고기를좋아하는우리가족애안성맞춤식당이에요^^항상정신없이먹기에오늘은정신줄붙잡고먹기전에한컷!!여긴생선도고기도다맛있어서너무좋아요♡♡♡오늘도잘먹겠습니다~~,2026년 6월 4일 목요일,음식이 맛있어요_반찬이 잘 나와요_
